t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts
879,SU12b-PickProduct-Page,1330422490359,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:10.359Z
735,SU12b-PickProduct-Page,1330422491244,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:11.244Z
1093,SU32-GoToCart-Page,1330422491417,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:11.417Z
397,SU42-DeliveryAndBilling-Page,1330422492214,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:12.214Z
509,SU11-SearchPhrase-Page,1330422492739,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:12.739Z
1112,SU43-Paiment-Page,1330422492871,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:48:12.871Z
2339,SU11-SearchPhrase-Page,1330422491831,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:11.831Z
731,SU42-DeliveryAndBilling-Page,1330422494372,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:14.372Z
865,SU12b-PickProduct-Page,1330422494658,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:14.658Z
785,SU12b-PickProduct-Page,1330422496228,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:16.228Z
650,SU42-DeliveryAndBilling-Page,1330422496502,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:16.502Z
1618,SU31-AddToCart-Page,1330422495693,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:15.693Z
1116,SU11-SearchPhrase-Page,1330422497947,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:17.947Z
669,SU31-AddToCart-Page,1330422500315,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:20.315Z
600,SU31-AddToCart-Page,1330422500683,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:20.683Z
559,SU31-AddToCart-Page,1330422501158,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:21.158Z
757,SU12b-PickProduct-Page,1330422501829,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:21.829Z
720,SU41-CustomerDetails-Page,1330422502747,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:22.747Z
993,SU12b-PickProduct-Page,1330422503815,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:23.815Z
1377,SU43-Paiment-Page,1330422503707,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:23.707Z
825,SU31-AddToCart-Page,1330422504470,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:24.470Z
772,SU61-BrowseCat2-Page,1330422505600,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:48:25.600Z
677,SU31-AddToCart-Page,1330422506622,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:26.622Z
1874,SU43-Paiment-Page,1330422505673,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:25.673Z
1552,SU43-Paiment-Page,1330422507091,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:27.091Z
426,SU61-BrowseCat2-Page,1330422509092,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:48:29.092Z
1178,SU32-GoToCart-Page,1330422508772,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:28.772Z
995,SU32-GoToCart-Page,1330422509934,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:29.934Z
720,SU32-GoToCart-Page,1330422512055,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:32.055Z
4486,SU12b-PickProduct-Page,1330422508307,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:28.307Z
614,SU31-AddToCart-Page,1330422512534,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:32.534Z
822,SU42-DeliveryAndBilling-Page,1330422512460,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:32.460Z
1235,SU32-GoToCart-Page,1330422513443,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:33.443Z
1063,SU61-BrowseCat2-Page,1330422514188,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:48:34.188Z
1449,SU31-AddToCart-Page,1330422514008,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:34.008Z
688,SU32-GoToCart-Page,1330422514852,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:34.852Z
261,SU01-HomePage-Page,1330422515314,true,PT50228104813,200,MAF,taraud,8519304225180874653,2012-02-28T09:48:35.314Z
310,SU01-HomePage-Page,1330422518674,true,PT40228104818,200,MAF,potence,8660117787514679952,2012-02-28T09:48:38.674Z
802,SU32-GoToCart-Page,1330422518381,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:38.381Z
604,SU41-CustomerDetails-Page,1330422520479,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:40.479Z
764,SU41-CustomerDetails-Page,1330422521882,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:41.882Z
846,SU32-GoToCart-Page,1330422522293,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:42.293Z
272,SU41-CustomerDetails-Page,1330422523709,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:43.709Z
195,SU41-CustomerDetails-Page,1330422523863,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:43.863Z
599,SU41-CustomerDetails-Page,1330422523521,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:43.521Z
816,SU11-SearchPhrase-Page,1330422524536,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:48:44.536Z
2030,SU43-Paiment-Page,1330422523835,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:43.835Z
299,SU01-HomePage-Page,1330422525686,true,PT70228104814,200,MAF,ESCABEAU,8563771665917897574,2012-02-28T09:48:45.686Z
999,SU32-GoToCart-Page,1330422525489,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:45.489Z
775,SU61-BrowseCat2-Page,1330422525893,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:45.893Z
2731,SU31-AddToCart-Page,1330422524183,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:44.183Z
635,SU61-BrowseCat2-Page,1330422527742,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:47.742Z
539,SU41-CustomerDetails-Page,1330422528051,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:48.051Z
638,SU11-SearchPhrase-Page,1330422529163,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:48:49.163Z
783,SU61-BrowseCat2-Page,1330422530117,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:50.117Z
812,SU42-DeliveryAndBilling-Page,1330422531994,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:51.994Z
621,SU41-CustomerDetails-Page,1330422532487,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:52.487Z
379,SU42-DeliveryAndBilling-Page,1330422532805,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:52.805Z
633,SU42-DeliveryAndBilling-Page,1330422533176,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:53.176Z
267,SU42-DeliveryAndBilling-Page,1330422533617,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:53.617Z
692,SU42-DeliveryAndBilling-Page,1330422534007,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:54.007Z
483,SU41-CustomerDetails-Page,1330422535718,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:55.718Z
281,SU11-SearchPhrase-Page,1330422536560,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:48:56.560Z
897,SU12b-PickProduct-Page,1330422537017,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:48:57.017Z
290,SU01-HomePage-Page,1330422537810,true,PT90228104815,200,MAF,timberland,8563771665917843985,2012-02-28T09:48:57.810Z
355,SU01-HomePage-Page,1330422538176,true,PT160228104812,200,MAF,bac,8519304225180866932,2012-02-28T09:48:58.176Z
687,SU42-DeliveryAndBilling-Page,1330422538284,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:58.284Z
1474,SU32-GoToCart-Page,1330422538269,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:58.269Z
824,SU12b-PickProduct-Page,1330422539921,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:48:59.921Z
273,SU01-HomePage-Page,1330422541260,true,PT100228104916,200,MAF,casier,8519304225180855234,2012-02-28T09:49:01.260Z
622,SU42-DeliveryAndBilling-Page,1330422541848,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:49:01.848Z
1876,SU43-Paiment-Page,1330422541713,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:49:01.713Z
1536,SU43-Paiment-Page,1330422542808,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:49:02.808Z
1082,SU43-Paiment-Page,1330422544139,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:49:04.139Z
1949,SU43-Paiment-Page,1330422544092,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:49:04.092Z
1463,SU43-Paiment-Page,1330422545665,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:49:05.665Z
936,SU42-DeliveryAndBilling-Page,1330422546405,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:49:06.405Z
549,SU31-AddToCart-Page,1330422547534,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:07.534Z
1109,SU12b-PickProduct-Page,1330422547105,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:07.105Z
810,SU11-SearchPhrase-Page,1330422548621,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:08.621Z
1117,SU61-BrowseCat2-Page,1330422548361,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:49:08.361Z
1626,SU43-Paiment-Page,1330422548090,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:49:08.090Z
592,SU11-SearchPhrase-Page,1330422549287,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:09.287Z
951,SU41-CustomerDetails-Page,1330422550044,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:10.044Z
656,SU31-AddToCart-Page,1330422550462,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:10.462Z
731,SU11-SearchPhrase-Page,1330422550802,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:10.802Z
1623,SU43-Paiment-Page,1330422551726,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:49:11.726Z
715,SU31-AddToCart-Page,1330422557573,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:17.573Z
1807,SU43-Paiment-Page,1330422556618,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:49:16.618Z
241,SU01-HomePage-Page,1330422558416,true,PT1022810492,200,WDK,tegera,8563771665917896153,2012-02-28T09:49:18.416Z
825,SU32-GoToCart-Page,1330422558494,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:18.494Z
707,SU12b-PickProduct-Page,1330422560349,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:20.349Z
739,SU12b-PickProduct-Page,1330422560845,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:20.845Z
842,SU32-GoToCart-Page,1330422561116,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:21.116Z
840,SU42-DeliveryAndBilling-Page,1330422561774,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:21.774Z
1653,SU12b-PickProduct-Page,1330422561654,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:21.654Z
198,SU61-BrowseCat2-Page,1330422565670,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:49:25.670Z
752,SU61-BrowseCat2-Page,1330422566874,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:49:26.874Z
535,SU61-BrowseCat2-Page,1330422567551,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:49:27.551Z
879,SU61-BrowseCat2-Page,1330422567591,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:49:27.591Z
652,SU61-BrowseCat2-Page,1330422567878,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:49:27.878Z
562,SU61-BrowseCat2-Page,1330422569094,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:49:29.094Z
800,SU32-GoToCart-Page,1330422568881,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:28.881Z
644,SU41-CustomerDetails-Page,1330422569285,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:29.285Z
637,SU11-SearchPhrase-Page,1330422569537,true,PT1022810492,200,WDK,tegera,8482248024566725046,2012-02-28T09:49:29.537Z
791,SU41-CustomerDetails-Page,1330422570238,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:30.238Z
577,SU31-AddToCart-Page,1330422571654,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:31.654Z
686,SU31-AddToCart-Page,1330422571628,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:31.628Z
1976,SU43-Paiment-Page,1330422571455,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:31.455Z
287,SU01-HomePage-Page,1330422573695,true,PT30228104918,200,MAF,coffre,8519304225180883175,2012-02-28T09:49:33.695Z
754,SU31-AddToCart-Page,1330422573482,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:33.482Z
270,SU01-HomePage-Page,1330422576255,true,PT8022810494,200,KEY,18480054,8519304225180875317,2012-02-28T09:49:36.255Z
570,SU61-BrowseCat2-Page,1330422577173,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:49:37.173Z
273,SU01-HomePage-Page,1330422579007,true,PT130228104913,200,MAF,pied,8519304225180881291,2012-02-28T09:49:39.007Z
640,SU01-HomePage-Page,1330422578716,true,PT6022810492,200,FAB,pince a sertir,8563771665917868974,2012-02-28T09:49:38.716Z
281,SU01-HomePage-Page,1330422579139,true,PT12022810493,200,OIB,couteau,8563771665917868581,2012-02-28T09:49:39.139Z
178,SU01-HomePage-Page,1330422579796,true,PT14022810493,200,KIE,156MO36A,8519304225180849515,2012-02-28T09:49:39.796Z
664,SU42-DeliveryAndBilling-Page,1330422579998,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:39.998Z
679,SU41-CustomerDetails-Page,1330422580000,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:40.000Z
1412,SU61-BrowseCat2-Page,1330422579324,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:49:39.324Z
708,SU42-DeliveryAndBilling-Page,1330422580406,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:40.406Z
1041,SU32-GoToCart-Page,1330422580727,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:40.727Z
976,SU32-GoToCart-Page,1330422581026,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:41.026Z
907,SU32-GoToCart-Page,1330422582230,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:42.230Z
725,SU11-SearchPhrase-Page,1330422584003,true,PT30228104918,200,MAF,coffre,8519304225180849321,2012-02-28T09:49:44.003Z
304,SU11-SearchPhrase-Page,1330422587111,true,PT8022810494,200,KEY,18480054,8519304225180875317,2012-02-28T09:49:47.111Z
272,SU01-HomePage-Page,1330422589077,true,PT110228104919,200,MAF,echaffaudage,8519304225180880248,2012-02-28T09:49:49.077Z
292,SU11-SearchPhrase-Page,1330422589468,true,PT6022810492,200,FAB,pince a sertir,8563771665917899498,2012-02-28T09:49:49.468Z
879,SU11-SearchPhrase-Page,1330422588982,true,PT130228104913,200,MAF,pied,8519304225180889122,2012-02-28T09:49:48.982Z
459,SU01-HomePage-Page,1330422589412,true,PT15022810492,200,OIN,kluis,8482248024566725956,2012-02-28T09:49:49.412Z
321,SU11-SearchPhrase-Page,1330422590403,true,PT14022810493,200,KIE,156MO36A,8519304225180849515,2012-02-28T09:49:50.403Z
1445,SU43-Paiment-Page,1330422589494,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:49.494Z
688,SU11-SearchPhrase-Page,1330422590453,true,PT12022810493,200,OIB,couteau,8563771665917903597,2012-02-28T09:49:50.453Z
740,SU42-DeliveryAndBilling-Page,1330422590714,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:50.714Z
1585,SU43-Paiment-Page,1330422590229,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:50.229Z
536,SU41-CustomerDetails-Page,1330422591841,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:51.841Z
690,SU41-CustomerDetails-Page,1330422592249,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:52.249Z
13449,SU12b-PickProduct-Page,1330422579832,true,PT1022810492,200,WDK,tegera,8482248024566725046,2012-02-28T09:49:39.832Z
1513,SU61-BrowseCat2-Page,1330422593136,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:53.136Z
840,SU41-CustomerDetails-Page,1330422594190,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:54.190Z
2187,SU12b-PickProduct-Page,1330422596039,true,PT30228104918,200,MAF,coffre,8519304225180849321,2012-02-28T09:49:56.039Z
820,SU12b-PickProduct-Page,1330422599294,true,PT130228104913,200,MAF,pied,8519304225180889122,2012-02-28T09:49:59.294Z
451,SU11-SearchPhrase-Page,1330422599910,true,PT110228104919,200,MAF,echaffaudage,8519304225180859620,2012-02-28T09:49:59.910Z
2143,SU12b-PickProduct-Page,1330422598885,true,PT8022810494,200,KEY,18480054,8519304225180875317,2012-02-28T09:49:58.885Z
1151,SU12b-PickProduct-Page,1330422600217,true,PT6022810492,200,FAB,pince a sertir,8563771665917899498,2012-02-28T09:50:00.217Z
1470,SU12b-PickProduct-Page,1330422599955,true,PT12022810493,200,OIB,couteau,8563771665917903597,2012-02-28T09:49:59.955Z
679,SU11-SearchPhrase-Page,1330422600767,true,PT15022810492,200,OIN,kluis,8563771665917841426,2012-02-28T09:50:00.767Z
4218,SU43-Paiment-Page,1330422600754,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:50:00.754Z
4821,SU12b-PickProduct-Page,1330422600497,true,PT14022810493,200,KIE,156MO36A,8519304225180849515,2012-02-28T09:50:00.497Z
580,SU01-HomePage-Page,1330422604961,true,PT2022810503,200,OIN,luchtbevochtiger,8563771665917843279,2012-02-28T09:50:04.961Z
686,SU42-DeliveryAndBilling-Page,1330422604946,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:50:04.946Z
739,SU42-DeliveryAndBilling-Page,1330422604943,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:50:04.943Z
845,SU42-DeliveryAndBilling-Page,1330422605184,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:50:05.184Z
1274,SU31-AddToCart-Page,1330422604947,true,PT1022810492,200,WDK,tegera,8482248024566725046,2012-02-28T09:50:04.947Z
566,SU31-AddToCart-Page,1330422608300,true,PT30228104918,200,MAF,coffre,8519304225180849321,2012-02-28T09:50:08.300Z
685,SU61-BrowseCat2-Page,1330422610455,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:50:10.455Z
312,SU12b-PickProduct-Page,1330422610977,true,PT15022810492,200,OIN,kluis,8563771665917841426,2012-02-28T09:50:10.977Z
694,SU31-AddToCart-Page,1330422610604,true,PT8022810494,200,KEY,18480054,8519304225180875317,2012-02-28T09:50:10.604Z
505,SU31-AddToCart-Page,1330422610906,true,PT6022810492,200,FAB,pince a sertir,8563771665917899498,2012-02-28T09:50:10.906Z
798,SU12b-PickProduct-Page,1330422610771,true,PT110228104919,200,MAF,echaffaudage,8519304225180859620,2012-02-28T09:50:10.771Z
593,SU31-AddToCart-Page,1330422612248,true,PT130228104913,200,MAF,pied,8519304225180889122,2012-02-28T09:50:12.248Z
855,SU31-AddToCart-Page,1330422612378,true,PT12022810493,200,OIB,couteau,8563771665917903597,2012-02-28T09:50:12.378Z
801,SU61-BrowseCat2-Page,1330422614272,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:50:14.272Z
751,SU32-GoToCart-Page,1330422614404,true,PT1022810492,200,WDK,tegera,8482248024566725046,2012-02-28T09:50:14.404Z
381,SU11-SearchPhrase-Page,1330422615286,true,PT2022810503,200,OIN,luchtbevochtiger,8563771665917914186,2012-02-28T09:50:15.286Z
552,SU61-BrowseCat2-Page,1330422615905,true,PT14022810493,200,KIE,156MO36A,8519304225180849515,2012-02-28T09:50:15.905Z
